User-ID,Num-Ratings,Avg-Rating
651027,1,2.0
651042,8,3.25
651046,1,5.0
651050,2,5.0
651063,1,4.0
651070,2,4.5
651072,7,4.14
651085,1,5.0
651102,4,3.5
651110,1,4.0
651119,2,2.5
651129,1,4.0
651136,7,2.71
651142,8,3.25
651160,2,3.0
651176,3,2.33
651192,1,2.0
651230,162,1.27
651252,1,2.0
651255,1,4.0
651272,4,3.5
651284,6,3.83
651316,4,3.25
651335,1,2.0
651376,22,2.59
651389,20,3.1
651403,7,3.0
651426,2,2.5
651475,1,1.0
651485,7,3.71
651501,4,2.25
651512,10,3.9
651518,6,2.5
651524,6,4.83
651525,1,4.0
651531,13,2.92
651541,15,1.87
651546,4,4.0
651557,33,2.42
651562,2,5.0
651563,3,2.33
651579,3,2.67
651590,2,2.5
651608,3,4.0
651610,1,3.0
651611,3,3.67
651625,41,3.1
651629,4,3.25
651657,4,3.5
651691,4,3.0
651705,5,2.6
651708,1,4.0
651752,1,4.0
651761,2,3.0
651763,3,3.67
651815,1,1.0
651838,1,2.0
651849,5,3.8
651851,2,4.5
651885,1,5.0
651895,15,1.33
651948,7,3.14
651973,2,3.0
652018,1,2.0
652022,1,4.0
652099,2,3.5
652101,4,3.5
652108,1,4.0
652121,706,3.03
652143,29,2.93
652159,1,1.0
652172,2,4.0
652191,2,4.0
652206,4,2.75
652215,1,5.0
652230,1,4.0
652233,4,3.25
652235,1,4.0
652237,3,4.0
652238,4,3.25
652296,1,2.0
652310,3,4.0
652324,5,2.8
652342,1,2.0
652352,7,2.29
652356,65,3.46
652371,1,4.0
652383,1,2.0
652385,1,3.0
652389,3,2.67
652423,1,5.0
652425,10,3.4
652442,2,3.0
652447,2,3.0
652480,4,3.75
652516,1,3.0
652592,2,3.0
652597,3,4.33
652618,1,2.0
652634,1,2.0
652639,5,4.6
652688,2,3.5
652692,1,2.0
652700,2,3.0
652709,8,3.0
652714,55,3.07
652715,4,3.25
652718,2,2.0
652724,4,4.25
652787,1,2.0
652797,21,2.48
652812,1,3.0
652819,2,4.5
652826,1,4.0
652840,3,3.67
652846,1,3.0
652851,3,1.67
652867,2,5.0
652869,3,3.33
652894,1,5.0
652898,2,3.0
652904,1,2.0
652919,2,3.5
652957,2,2.0
652964,19,4.16
652972,16,3.0
653025,4,2.0
653083,2,5.0
653102,1,4.0
653108,2,1.0
653110,4,3.0
653137,5,4.6
653138,1,1.0
653145,4,2.5
653149,1,5.0
653159,2,3.5
653166,1,4.0
653173,3,3.0
653175,1,5.0
653178,2,2.5
653190,1,4.0
653191,1,1.0
653300,5,3.0
653310,12,2.83
653321,2,3.5
653334,13,2.77
653345,4,4.0
653361,4,2.25
653382,1,5.0
653399,13,3.69
653408,1,1.0
653413,1,4.0
653414,1,4.0
653423,12,3.5
653426,1,5.0
653471,32,4.41
653506,1,1.0
653511,11,2.55
653515,11,3.27
653525,1,3.0
653528,1,3.0
653541,1,4.0
653544,1,2.0
653547,1,2.0
653557,1,1.0
653567,6,2.5
653568,1,4.0
653578,5,4.4
653588,2,2.5
653619,61,3.67
653639,1,4.0
653676,1,2.0
653682,2,1.5
653686,3,4.0
653720,2,3.5
653722,1,4.0
653747,1,5.0
653753,13,3.54
653771,1,4.0
653781,1,5.0
653878,1,3.0
653891,1,1.0
653900,3,4.0
653906,19,2.89
653921,2,4.0
653929,2,2.5
653936,1,3.0
653945,26,3.46
653953,1,5.0
653968,3,3.0
653975,3,5.0
653978,2,5.0
654008,8,3.0
654035,1,2.0
654036,2,3.0
654043,92,3.87
654067,2,4.5
654100,1,3.0
654123,1,4.0
654132,2,2.0
654189,33,3.82
654211,1,4.0
654229,1,2.0
654230,5,3.0
654235,2,4.0
654266,10,1.9
654272,4,4.75
654283,4,4.0
654302,3,3.33
654304,3,3.67
654313,2,4.0
654316,3,3.0
654317,1,4.0
654334,67,3.52
654338,7,3.43
654341,17,3.29
654366,1,1.0
654384,2,5.0
654401,14,3.43
654411,1,4.0
654412,1,4.0
654420,2,3.5
654433,4,3.0
654455,1,3.0
654502,13,2.62
654506,8,4.5
654564,2,2.5
654591,1,3.0
654599,39,4.21
654613,3,1.67
654630,2,2.0
654632,6,2.17
654636,57,4.28
654681,5,5.0
654694,1,3.0
654722,4,4.75
654750,1,3.0
654790,1,3.0
654806,1,4.0
654817,1,1.0
654823,31,3.0
654849,29,4.69
654853,3,4.33
654884,1,3.0
654912,1,2.0
654934,1,5.0
654972,2,2.5
655005,4,3.25
655018,3,3.0
655081,1,4.0
655083,2,3.5
655085,1,5.0
655086,2,3.0
655100,1,3.0
655111,2,2.0
655120,1,1.0
655121,2,2.5
655194,1,5.0
655195,6,3.5
655208,1,3.0
655254,1,2.0
655277,6,1.67
655318,7,4.29
655323,2,5.0
655330,45,2.89
655335,1,1.0
655366,132,4.17
655375,6,3.17
655385,90,3.18
655408,3,3.33
655409,2,3.0
655412,2,2.0
655415,12,3.17
655477,1,5.0
655479,2,3.5
655482,1,1.0
655504,9,3.44
655505,2,2.0
655506,1,3.0
655528,10,3.4
655531,3,3.67
655557,4,4.5
655576,2,1.0
655583,3,2.33
655586,2,3.0
655601,4,3.75
655621,2,5.0
655628,13,3.85
655638,1,3.0
655740,56,3.54
655741,5,3.0
655762,1,4.0
655780,1,1.0
655818,1,2.0
655832,1,1.0
655834,52,2.85
655857,1,2.0
655894,1,5.0
655908,2,4.0
655945,9,3.0
655953,1,5.0
655956,23,2.7
655968,4,2.75
656005,1,2.0
656017,1,4.0
656049,1,4.0
656053,1,4.0
656064,1,4.0
656079,15,3.2
656128,12,2.75
656161,10,4.0
656167,32,2.28
656177,2,2.5
656182,5,4.8
656193,1,4.0
656205,2,3.5
656229,3,1.67
656232,1,2.0
656242,33,2.94
656248,9,2.67
656276,2,1.0
656284,1,5.0
656290,1,4.0
656308,5,3.4
656323,1,3.0
656341,28,3.32
656345,13,2.62
656352,1,3.0
656355,1,2.0
656399,221,3.27
656401,1,3.0
656405,1,1.0
656418,68,3.47
656431,1,3.0
656434,5,3.6
656455,4,3.5
656460,235,3.27
656501,8,3.62
656534,2,1.5
656557,1,2.0
656560,1,3.0
656586,2,3.0
656597,1,5.0
656599,1,3.0
656614,21,3.05
656644,1,4.0
656676,1,2.0
656713,9,4.11
656722,10,3.4
656736,4,3.75
656738,12,2.92
656743,13,2.46
656775,6,2.67
656780,4,4.75
656783,1,5.0
656810,37,2.73
656811,26,3.35
656930,6,2.17
656945,2,4.5
656977,20,2.55
657006,45,3.02
657040,4,3.25
657045,1,3.0
657058,1,5.0
657105,1,2.0
657140,1,5.0
657179,1,3.0
657181,8,3.62
657195,24,4.29
657197,9,3.33
657198,6,2.33
657216,1,5.0
657234,3,3.0
657245,3,3.33
657248,2,4.0
657261,1,4.0
657267,1,5.0
657271,1,5.0
657273,15,4.2
657279,4,1.5
657343,19,3.58
657356,19,3.79
657360,1,3.0
657364,1,4.0
657385,2,3.5
657414,1,2.0
657417,8,1.12
657427,1,4.0
657456,2,5.0
657479,1,5.0
657488,6,2.17
657500,1,3.0
657515,1,5.0
657521,2,5.0
657530,12,3.0
657543,11,2.82
657547,5,2.6
657551,2,5.0
657556,4,3.0
657569,1,2.0
657582,1,3.0
657606,4,2.5
657607,7,3.43
657616,1,1.0
657617,1,2.0
657633,1,1.0
657641,3,3.33
657648,1,2.0
657652,2,3.5
657655,1,2.0
657664,1,4.0
657699,5,4.6
657703,1,3.0
657707,4,3.5
657712,1,3.0
657746,2,3.0
657789,34,3.38
657805,2,4.0
657811,1,4.0
657813,1,5.0
657836,1,3.0
657842,1,2.0
657870,2,2.0
657889,1,4.0
657939,1,3.0
657977,4,3.0
657985,1,3.0
657997,6,2.33
658041,2,3.0
658052,1,1.0
658058,2,3.5
658066,1,3.0
658069,24,4.0
658082,10,3.6
658134,1,4.0
658137,1,1.0
658141,13,2.85
658176,5,3.6
658222,1,4.0
658236,1,3.0
658268,2,4.0
658275,1,5.0
658308,1,1.0
658314,32,2.56
658356,1,3.0
658368,1,3.0
658396,33,3.7
658400,1,3.0
658401,1,4.0
658424,2,2.5
658438,1,4.0
658439,2,2.5
658466,1,4.0
658469,1,2.0
658479,1,4.0
658541,3,4.33
658568,2,4.0
658584,15,2.87
658621,1,2.0
658623,6,2.33
658633,1,1.0
658645,2,3.5
658648,1,1.0
658660,4,1.75
658663,3,4.67
658690,5,3.0
658699,6,3.67
658710,1,3.0
658721,23,2.48
658729,2,2.0
658737,1,3.0
658759,9,4.11
658777,2,3.5
658821,10,3.7
658876,1,3.0
658878,1,3.0
658890,1,4.0
658894,54,4.06
658905,2,2.5
658918,2,3.0
658921,3,3.67
658943,1,3.0
658950,1,3.0
658961,36,3.64
658979,1,1.0
659029,12,2.58
659037,56,4.84
659052,1,5.0
659055,7,4.0
659061,1,2.0
659100,4,2.5
659118,2,2.5
659132,6,2.5
659140,1,3.0
659142,1,5.0
659150,13,4.15
659156,1,4.0
659173,11,3.0
659176,3,3.0
659182,6,4.33
659194,1,1.0
659217,2,3.0
659266,2,2.5
659268,11,1.73
659285,22,2.55
659297,2,4.0
659305,1,5.0
659306,1,5.0
659317,1,3.0
659331,2,3.5
659348,19,4.63
659352,2,1.5
659371,1,3.0
659376,1,2.0
659397,7,3.71
659432,48,3.62
659434,1,3.0
659440,1,4.0
659445,2,3.0
659481,1,1.0
659483,1,1.0
659491,5,2.4
659508,10,2.6
659513,15,4.0
659526,55,2.96
659535,6,4.0
659540,50,2.26
659547,5,4.4
659561,1,3.0
659592,43,2.79
659603,1,5.0
659625,1,4.0
659638,1,4.0
659639,4,4.25
659657,5,2.6
659664,2,3.5
659697,1,4.0
659719,5,2.4
659726,19,3.0
659747,3,3.0
659764,1,3.0
659794,367,3.36
659795,1,5.0
659804,1,1.0
659812,3,1.67
659827,31,2.03
659830,1,4.0
659831,12,3.75
659836,139,3.63
659839,1,3.0
659853,2,4.0
659875,2,2.0
659882,1,2.0
659890,1,5.0
659898,1,5.0
659906,1,3.0
659917,5,3.8
659931,15,3.2
659935,2,2.5
659983,2,3.0
659997,2,3.0
660020,1,5.0
660061,5,2.6
660072,4,4.5
660096,8,3.12
660098,1,3.0
660110,4,3.25
660151,3,2.0
660160,1,3.0
660175,23,3.43
660180,2,3.5
660185,1,2.0
660189,1,1.0
660207,1,2.0
660228,1,5.0
660233,1,4.0
660307,1,4.0
660325,1,4.0
660336,1,3.0
660354,4,2.5
660371,1,2.0
660372,2,5.0
660381,2,3.0
660385,1,4.0
660413,1,2.0
660421,2,2.5
660427,2,2.0
660434,2,3.0
660435,3,3.0
660454,14,3.29
660475,1,3.0
660487,2,2.0
660495,32,3.12
660497,1,1.0
660504,1,3.0
660510,2,4.0
660551,30,3.43
660568,2,3.0
660569,4,4.25
660573,2,4.0
660580,164,3.18
660584,1,5.0
660585,9,5.0
660587,25,2.96
660598,1,5.0
660599,10,3.3
660616,3,1.0
660672,1,5.0
660702,4,5.0
660722,6,4.0
660729,2,5.0
660764,16,3.12
660766,6,2.33
660774,1,5.0
660793,4,3.5
660821,2,1.5
660822,1,4.0
660837,2,3.0
660843,2,3.5
660871,12,2.5
660879,1,4.0
660880,2,3.5
660908,1,4.0
660937,35,3.26
660945,3,3.67
660957,2,3.5
660959,21,4.24
660962,1,2.0
660986,2,4.5
660995,35,3.91
661040,1,3.0
661050,9,2.78
661069,1,3.0
661071,2,4.0
661074,6,4.83
661075,1,3.0
661088,2,3.0
661089,6,2.33
661114,154,3.12
661143,122,2.8
661153,22,4.0
661168,13,3.31
661176,1,4.0
661192,1,5.0
661207,2,2.5
661220,2,4.0
661273,1,3.0
661284,1,3.0
661298,4,3.5
661334,1,1.0
661344,2,2.5
661350,14,4.0
661407,60,2.87
661424,1,3.0
661452,1,3.0
661454,1,3.0
661457,4,3.5
661484,4,2.75
661489,17,4.47
661500,2,3.0
661503,1,4.0
661506,6,3.17
661551,13,3.62
661571,74,2.85
661574,2,2.5
661576,1,4.0
661662,3,3.0
661672,1,3.0
661701,1,5.0
661708,4,3.25
661712,1,4.0
661727,1,4.0
661730,1,2.0
661731,6,2.67
661753,4,2.75
661770,4,3.0
661772,1,1.0
661816,7,3.86
661851,4,2.0
661865,1,2.0
661881,1,3.0
661894,3,4.0
661903,39,3.03
661939,1,5.0
661973,1,3.0
661979,18,3.17
661981,1,3.0
661992,4,3.0
661999,4,4.25
662001,1,2.0
662003,2,4.5
662011,2,2.5
662021,12,3.58
662029,1,3.0
662052,2,4.0
662075,1,3.0
662100,3,3.67
662109,2,3.0
662116,5,3.6
662124,6,3.5
662131,2,2.5
662156,1,3.0
662158,39,3.28
662163,1,5.0
662167,4,3.0
662177,2,3.0
662189,1,1.0
662204,1,1.0
662218,1,5.0
662255,2,2.0
662270,1,2.0
662289,1,4.0
662294,1,2.0
662300,11,3.36
662309,8,3.25
662311,1,2.0
662326,2,3.0
662337,57,3.7
662340,69,2.58
662352,1,3.0
662393,4,3.0
662396,3,1.67
662403,4,1.5
662412,28,2.75
662438,3,3.67
662497,5,3.8
662507,2,4.5
662512,2,4.0
662513,1,3.0
662514,1,4.0
662530,13,3.62
662532,4,4.75
662550,34,3.41
662556,3,2.0
662559,4,3.25
662622,6,2.67
662624,7,3.57
662656,1,2.0
662677,2,4.5
662703,1,3.0
662707,8,2.38
662719,6,4.33
662753,2,3.5
662757,20,3.95
662759,1,3.0
662780,18,3.89
662781,2,3.0
662823,4,2.75
662832,19,3.11
662839,8,4.12
662860,1,4.0
662867,2,3.5
662870,11,4.0
662875,6,3.67
662879,28,3.61
662888,2,3.0
662893,1,1.0
662917,1,2.0
662925,11,4.09
662956,5,2.4
662962,2,5.0
662975,1,4.0
662993,19,1.0
662994,1,4.0
663026,7,2.86
663034,1,3.0
663109,5,3.4
663118,34,1.15
663126,1,3.0
663189,2,3.0
663191,38,2.74
663193,6,3.5
663202,2,2.5
663220,1,3.0
663222,1,2.0
663230,4,3.75
663252,3,2.0
663276,49,2.65
663296,1,1.0
663309,4,4.25
663334,1,2.0
663355,1,5.0
663385,8,3.38
663395,1,5.0
663405,5,3.4
663412,7,3.14
663424,2,4.0
663426,1,1.0
663435,5,2.8
663443,1,4.0
663448,2,2.0
663462,1,1.0
663488,23,3.26
663526,2,4.5
663539,1,5.0
663549,10,3.7
663560,152,4.35
663600,1,4.0
663602,3,2.67
663608,1,2.0
663619,3,2.0
663627,8,2.38
663639,1,5.0
663646,5,2.6
663654,41,3.05
663673,5,3.8
663692,1,4.0
663702,2,2.5
663703,1,5.0
663719,2,3.0
663734,1,1.0
663777,4,2.0
663789,117,3.61
663794,3,3.33
663806,71,3.83
663808,43,2.93
663821,1,5.0
663857,1,1.0
663880,6,1.5
663882,2,3.5
663908,1,5.0
663915,30,3.5
663940,1,1.0
663948,1,3.0
663949,1,2.0
663974,1,2.0
663979,2,2.0
663985,1,3.0
663986,1,4.0
663990,23,3.78
664003,1,2.0
664020,1,3.0
664027,1,2.0
664033,2,5.0
664052,1,4.0
664082,1,2.0
664090,1,3.0
664104,3,4.67
664105,64,2.97
664115,2,3.0
664128,2,4.5
664132,7,3.86
664157,2,2.0
664185,4,3.75
664203,52,3.85
664209,22,2.82
664216,3,3.67
664230,3,2.67
664233,6,3.17
664256,1,3.0
664290,23,2.48
664294,1,2.0
664298,2,3.0
664333,4,3.0
664388,1,3.0
664391,1,3.0
664419,49,3.88
664443,3,3.67
664449,4,3.25
664477,1,4.0
664490,2,3.0
664527,3,5.0
664529,4,4.0
664537,3,1.33
664606,1,2.0
664616,23,3.39
664632,1,2.0
664672,1,4.0
664705,6,3.17
664740,1,4.0
664777,1,2.0
664779,1,3.0
664780,2,4.5
664790,2,3.0
664809,17,3.0
664810,1,1.0
664816,2,4.0
664835,1,1.0
664859,1,2.0
664875,2,1.0
664887,15,2.6
664895,12,2.67
664931,1,3.0
664946,145,3.26
664967,1,5.0
664990,1,4.0
665008,5,4.4
665018,1,3.0
665030,121,2.79
665044,1,5.0
665054,2,3.5
665055,14,4.0
665057,4,2.75
665060,8,1.25
665109,1,3.0
665128,2,4.0
665150,6,3.0
665154,6,2.5
665185,1,4.0
665188,1,3.0
665195,1,3.0
665234,6,3.0
665242,8,3.5
665244,4,3.75
665252,10,2.9
665268,2,2.5
665269,2,4.5
665270,4,4.5
665286,2,3.5
665291,2,3.5
665292,6,3.33
665308,2,3.5
665347,5,2.2
665357,1,3.0
665372,1,3.0
665387,1,2.0
665390,5,3.0
665405,4,3.5
665413,9,2.22
665416,1,1.0
665463,1,4.0
665499,1,4.0
665500,6,3.33
665551,1,1.0
665561,3,3.33
665581,1,2.0
665589,12,3.58
665595,1,5.0
665614,2,3.0
665625,1,2.0
665664,1,5.0
665763,1,4.0
665775,4,2.25
665783,6,3.5
665803,30,3.07
665822,6,3.67
665852,1,2.0
665853,1,4.0
665905,1,3.0
665945,1,5.0
665953,42,2.21
665983,2,3.5
665985,4,4.25
665996,1,3.0
666012,3,4.33
666032,48,2.33
666036,7,2.0
666037,11,3.82
666047,2,5.0
666054,20,3.55
666065,1,4.0
666079,2,4.0
666081,2,3.0
666092,2,3.5
666099,1,3.0
666101,3,4.0
666131,3,3.33
666142,4,3.0
666172,1,5.0
666180,2,5.0
666195,3,5.0
666201,1,2.0
666203,7,2.57
666224,1,1.0
666230,1,3.0
666244,1,3.0
666258,1,1.0
666287,1,1.0
666290,1,3.0
666299,92,3.16
666302,2,2.5
666317,1,1.0
666348,8,2.0
666367,2,2.0
666384,4,3.0
666399,1,3.0
666404,1,4.0
666416,22,3.27
666447,1,2.0
666479,4,2.5
666480,12,3.5
666500,1,3.0
666511,1,3.0
666529,2,3.5
666531,1,4.0
666558,2,1.5
666560,1,4.0
666566,4,3.5
666583,21,2.95
666586,1,3.0
666594,3,3.0
666611,1,2.0
666633,15,3.53
666648,32,4.69
666658,34,2.91
666659,1,3.0
666695,1,5.0
666699,7,1.71
666720,1,3.0
666724,1,1.0
666743,1,5.0
666776,4,4.5
666786,1,5.0
666791,6,3.67
666837,7,2.57
666852,12,3.0
666863,6,4.0
666887,2,3.0
666914,3,1.33
666921,1,1.0
666934,1,1.0
666944,2,3.0
666975,19,3.47
667035,1,1.0
667053,5,4.0
667082,2,2.0
667086,1,4.0
667095,1,2.0
667096,2,3.5
667098,1,2.0
667102,7,2.57
667105,2,4.0
667110,15,3.47
667136,2,2.5
667155,3,2.0
667164,1,2.0
667166,2,3.5
667176,1,5.0
667194,2,2.0
667195,1,1.0
667220,3,4.0
667235,5,3.6
667244,25,3.76
667253,8,5.0
667256,2,3.0
667280,4,3.5
667319,3,4.0
667328,2,1.5
667355,2,2.5
667357,3,3.67
667375,3,3.33
667389,1,1.0
667414,10,2.8
667415,5,3.8
667417,1,5.0
667426,10,4.0
667460,3,3.0
667473,50,3.12
667482,1,3.0
667484,1,5.0
667494,1,3.0
667579,9,2.56
667591,7,3.29
667600,1,5.0
667613,8,3.0
667640,4,3.5
667665,55,3.38
667684,15,3.8
667688,1,3.0
667711,15,2.53
667712,1,3.0
667722,3,2.33
667730,4,4.25
667746,1,1.0
667763,9,3.11
667774,2,3.0
667808,5,2.0
667810,4,2.0
667830,2,5.0
667833,2,3.0
667842,3,3.33
667911,8,1.12
667957,1,1.0
667989,1,2.0
668018,4,1.25
668022,10,4.5
668029,1,5.0
668042,7,3.71
668044,1,5.0
668048,2,2.5
668068,2,4.0
668097,1,2.0
668106,2,1.0
668113,1,3.0
668178,1,3.0
668198,1,3.0
668212,1,2.0
668234,1,1.0
668236,25,3.0
668240,2,4.0
668269,18,2.83
668289,2,3.5
668311,1,3.0
668316,4,3.75
668344,8,3.12
668359,1,2.0
668360,1,4.0
668375,14,3.14
668390,2,2.0
668392,2,3.0
668404,93,3.12
668434,2,2.0
668435,1,4.0
668443,1,5.0
668451,3,3.0
668452,1,4.0
668470,8,2.75
668479,6,3.33
668487,18,4.61
668490,7,3.0
668496,1,1.0
668518,1,3.0
668540,22,4.18
668589,1,2.0
668611,1,5.0
668614,1,4.0
668620,1,3.0
668669,15,3.33
668693,5,2.6
668698,1,2.0
668703,1,2.0
668718,2,1.0
668725,12,2.58
668760,1,4.0
668790,18,3.56
668802,1,4.0
668811,40,2.52
668855,12,3.17
668870,2,2.0
668882,28,3.54
668913,135,4.94
668921,4,3.5
668926,4,5.0
668938,1,4.0
668939,3,1.67
668946,16,3.44
668987,1,2.0
669006,7,3.57
669013,2,4.5
669027,1,3.0
669032,2,3.0
669035,1,1.0
669071,2,3.0
669077,3,3.0
669084,1,5.0
669086,4,2.75
669100,3,2.67
669117,1,5.0
669122,1,4.0
669124,4,4.0
669130,1,3.0
669132,1,3.0
669156,1,3.0
669192,72,3.81
669239,13,3.0
669310,1,1.0
669334,1,2.0
669364,1,5.0
669380,3,3.33
669394,1,4.0
669401,3,4.0
669429,1,3.0
669451,15,3.47
669453,41,3.59
669502,16,3.81
669514,1,4.0
669523,25,3.4
669532,1,4.0
669541,4,3.5
669548,1,1.0
669553,1,3.0
669564,13,4.46
669566,2,5.0
669597,2,5.0
669635,15,2.53
669659,26,2.81
669662,5,3.2
669667,3,3.0
669682,1,4.0
669758,1,3.0
669790,11,2.82
669796,5,3.0
669885,1,2.0
669898,1,2.0
669913,1,3.0
669921,2,2.0
669940,4,3.0
669970,1,3.0
669978,1,3.0
670014,8,2.25
670065,1,1.0
670088,7,4.14
670116,4,3.0
670117,2,3.0
670124,5,3.6
670125,4,3.0
670126,63,2.87
670137,10,3.3
670146,1,2.0
670188,38,2.24
670196,5,1.8
670204,37,2.84
670205,9,3.11
670221,1,2.0
670238,8,3.25
670245,1,1.0
670265,2,4.5
670296,1,3.0
670301,4,2.0
670336,3,3.0
670374,3,1.67
670382,2,3.5
670388,14,3.5
670407,1,4.0
670416,34,2.03
670451,1,1.0
670464,1,5.0
670474,3,2.67
670477,4,2.25
670488,2,3.5
670513,1,1.0
670525,7,3.29
670527,1,3.0
670539,14,2.93
670544,3,3.33
670550,1,5.0
670597,1,5.0
670603,1,2.0
670621,4,3.25
670649,1,2.0
670658,63,2.87
670679,1,5.0
670682,2,2.5
670686,4,2.75
670698,3,4.0
670715,129,3.95
670742,1,3.0
670745,17,3.06
670748,5,1.6
670770,1,1.0
670781,4,2.5
670788,1,3.0
670801,2,1.5
670809,1,3.0
670825,1,4.0
670841,2,2.0
670855,3,2.33
670865,5,4.4
670869,1,3.0
670873,7,4.0
670878,1,3.0
670879,1,3.0
670922,5,3.2
670931,2,5.0
670950,29,3.31
670984,1,3.0
670986,1,4.0
670989,2,4.0
670998,65,3.66
671020,10,2.4
671062,2,3.5
671065,41,2.88
671071,54,2.19
671079,4,4.5
671089,8,2.5
671122,10,3.3
671128,1,2.0
671130,2,2.0
671155,1,1.0
671159,6,2.33
671211,1,5.0
671217,1,4.0
671253,1,1.0
671255,3,2.0
671319,8,2.88
671330,1,2.0
671342,1,4.0
671363,16,4.0
671368,1,3.0
671370,2,3.5
671400,1,2.0
671416,3,2.33
671435,3,3.0
671440,16,3.06
671446,3,3.67
671447,3,4.0
671459,119,3.5
671489,2,3.5
671493,5,4.4
671503,39,3.15
671512,12,4.25
671513,41,4.1
671538,2,4.5
671555,1,3.0
671561,1,5.0
671564,3,3.33
671576,1,2.0
671586,4,3.0
671600,5,2.6
671602,28,2.96
671612,2,2.5
671618,1,4.0
671620,1,2.0
671630,1,3.0
671650,4,4.5
671651,4,1.5
671682,16,3.06
671716,6,3.83
671721,10,2.0
671743,3,2.0
671778,1,4.0
671791,1,3.0
671822,4,3.5
671841,4,3.75
671859,2,2.0
671869,7,3.0
671876,4,2.25
671879,6,2.67
671886,2,4.5
671910,1,3.0
671925,1,3.0
671930,1,3.0
671935,2,2.5
671953,4,4.5
671992,3,3.67
672009,3,4.67
672010,1,1.0
672012,63,3.13
672021,1,1.0
672037,4,3.75
672042,3,3.67
672092,3,1.33
672097,13,4.38
672103,3,3.33
672129,15,3.27
672144,5,4.0
672153,17,3.65
672161,21,3.57
672182,4,1.75
672189,1,5.0
672193,1,3.0
672194,22,3.59
672200,299,3.48
672241,51,3.08
672250,5,4.2
672254,8,3.0
672257,2,1.5
672269,10,4.3
672294,1,2.0
672341,1,3.0
672346,1,3.0
672358,1,4.0
672374,7,2.86
672389,11,4.0
672399,13,2.31
672409,4,1.25
672416,23,4.13
672419,5,3.0
672428,2,3.0
672442,6,3.5
672450,9,3.89
672451,3,5.0
672454,1,1.0
672459,1,4.0
672515,3,4.0
672519,1,3.0
672528,32,3.0
672554,1,2.0
672564,1,1.0
672566,1,2.0
672569,1,4.0
672576,1,5.0
672583,2,2.0
672607,3,3.33
672628,7,2.71
672643,7,5.0
672681,13,3.38
672713,1,2.0
672715,2,3.0
672735,2,1.5
672760,10,2.5
672774,23,3.17
672777,2,3.0
672801,3,3.0
672808,1,5.0
672847,1,1.0
672852,108,3.37
672862,5,4.4
672872,11,3.45
672883,1,2.0
672907,8,2.12
672919,2,2.5
672924,4,4.0
672947,1,1.0
672980,74,3.76
672983,65,2.86
672989,5,2.2
672991,1,3.0
673004,4,3.5
673009,1,2.0
673017,33,2.85
673034,1,4.0
673040,13,2.85
673043,9,3.33
673052,1,1.0
673076,32,4.28
673077,3,5.0
673088,18,3.39
673176,3,2.0
673187,2,2.0
673214,1,4.0
673215,1,5.0
673225,6,3.5
673236,4,3.5
673239,2,3.0
673260,1,3.0
673263,24,2.92
673298,9,4.56
673305,1,4.0
673334,1,2.0
673382,1,2.0
673422,5,3.2
673445,1,2.0
673461,10,3.0
673468,3,2.67
673471,13,4.15
673486,3,4.0
673502,4,5.0
673529,17,4.24
673560,1,4.0
673592,7,4.29
673596,1,3.0
673597,3,1.67
673604,1,2.0
673619,1,2.0
673622,1,2.0
673625,5,2.2
673684,4,1.5
673714,1,3.0
673728,1,3.0
673736,4,1.75
673794,1,4.0
673832,9,3.44
673858,2,4.5
673871,5,3.0
673872,38,3.05
673876,2,3.5
673896,2,2.5
673915,4,2.5
673918,30,3.63
673967,1,3.0
673995,2,5.0
673997,2,2.5
673998,4,4.25
674009,5,4.0
674013,2,3.5
674024,1,2.0
674040,2,3.0
674050,1,3.0
674053,13,3.15
674099,1,3.0
674120,5,3.0
674122,2,1.5
674166,20,4.0
674168,3,4.33
674169,97,4.34
674202,2,3.5
674217,1,4.0
674221,1,3.0
674226,3,2.33
674232,2,4.0
674255,7,3.71
674259,30,3.23
674305,1,5.0
674323,46,1.8
674346,17,3.76
674385,1,3.0
674408,4,2.75
674434,4,3.25
674466,2,2.5
674469,17,3.12
674480,1,2.0
674545,4,4.0
674576,5,3.2
674589,3,3.0
674590,20,3.05
674624,5,3.2
674643,2,3.0
674683,1,4.0
674695,2,2.5
674701,21,3.52
674736,1,3.0
674739,1,1.0
674744,1,3.0
674757,1,2.0
674766,1,4.0
674777,1,3.0
674785,18,3.11
674800,1,3.0
674801,2,3.0
674818,6,4.33
674829,6,3.17
674840,3,2.67
674845,2,4.0
674849,2,2.0
674895,29,3.21
674927,8,2.5
674954,14,4.29
674963,5,2.0
674997,2,3.0
675027,7,2.57
675048,2,2.0
675066,17,2.94
675069,2,2.0
675091,3,3.0
675097,1,1.0
675102,1,3.0
675111,3,3.0
675134,8,2.88
675156,1,4.0
675186,1,2.0
675188,1,1.0
675283,38,3.11
675306,1,2.0
675309,3,5.0
675314,5,4.0
675344,1,5.0
675350,2,4.0
675358,2,1.5
675390,229,3.96
675397,1,4.0
675424,3,1.0
675433,2,3.0
675440,1,2.0
675450,5,4.0
675468,3,1.67
675480,5,2.4
675507,2,1.5
675516,5,2.4
675525,1,2.0
675574,12,3.58
675585,4,3.25
675595,6,2.67
675616,13,1.92
675639,6,3.67
675644,3,3.67
675650,2,5.0
675654,1,4.0
675655,17,4.76
675664,1,3.0
675684,2,3.5
675693,2,4.5
675737,5,3.4
